time_tag,density,speed,temperature,Kp,a_running,station_count,bx_gsm,by_gsm,bz_gsm,lon_gsm,lat_gsm,bt,solar_storm_risk,space_weather_score
2026-06-07 13:14:00,0.85,560.6,116327,1.67,6,8,-3.42,3.45,-1.53,134.71,-17.47,5.09,0,27.395999999999997
2026-06-07 13:15:00,0.9400000000000001,554.2,109943,1.67,6,8,-3.42,3.45,-1.53,134.71,-17.47,5.09,0,27.332
2026-06-07 13:16:00,0.8,556.0,125935,1.67,6,8,-3.42,3.45,-1.53,134.71,-17.47,5.09,0,27.349999999999998
2026-06-07 13:17:00,0.91,540.9,115662,1.67,6,8,-3.42,3.45,-1.53,134.71,-17.47,5.09,0,27.198999999999998
2026-06-07 13:18:00,0.97,541.7,118567,1.67,6,8,-3.53,3.22,-1.67,137.64,-19.29,5.07,0,27.187
2026-06-07 13:19:00,1.28,533.5,106113,1.67,6,8,-3.24,3.27,-1.8,134.77,-21.31,4.94,0,26.975
2026-06-07 13:20:00,1.05,540.9,116174,1.67,6,8,-3.09,2.89,-2.68,136.87,-32.37,5.01,0,27.119
2026-06-07 13:21:00,0.9400000000000001,546.7,123142,1.67,6,8,-3.11,2.68,-2.73,139.22,-33.58,4.93,0,27.097
2026-06-07 13:24:00,0.97,544.4,127529,1.67,6,8,-3.05,2.62,-2.77,139.3,-34.58,4.88,0,27.023999999999997
2026-06-07 13:25:00,1.07,543.2,115391,1.67,6,8,-3.65,2.86,-1.03,141.86,-12.55,4.75,0,26.881999999999998
2026-06-07 13:26:00,1.34,540.0,102032,1.67,6,8,-3.32,2.38,2.4,144.3,30.44,4.74,0,26.840000000000003
2026-06-07 13:27:00,1.54,535.7,109754,1.67,6,8,-3.78,2.68,1.6,144.68,19.08,4.9,0,26.957
2026-06-07 13:28:00,1.45,532.1,109061,1.67,6,8,-3.78,2.68,1.6,144.68,19.08,4.9,0,26.921
2026-06-07 13:29:00,1.58,542.5,100710,1.67,6,8,-3.83,2.63,1.52,145.54,18.17,4.88,0,27.005
2026-06-07 13:30:00,1.57,542.3,100232,1.67,6,8,-3.83,2.63,1.52,145.54,18.17,4.88,0,27.002999999999997
2026-06-07 13:31:00,1.48,540.3,95712,2.0,7,8,-3.78,2.0,1.75,152.11,22.19,4.62,0,30.023
2026-06-07 13:32:00,1.09,548.4,138952,2.0,7,8,-4.1,2.16,0.95,152.22,11.55,4.73,0,30.214000000000002
2026-06-07 13:33:00,1.2,543.1,130197,2.0,7,8,-3.8,2.52,-0.31,146.49,-3.95,4.57,0,30.001
2026-06-07 13:34:00,1.2,553.1,135402,2.0,7,8,-1.97,1.87,-3.0,136.51,-47.84,4.05,0,29.581
2026-06-07 13:35:00,0.98,566.6,118670,2.0,7,8,-0.65,1.46,-4.16,114.05,-69.04,4.46,0,30.126
2026-06-07 13:36:00,0.91,573.1,127703,2.0,7,8,-0.12,0.92,-4.12,97.3,-77.31,4.22,0,29.951
2026-06-07 13:37:00,0.97,576.7,106685,2.0,7,8,-0.21,0.78,-4.36,105.33,-79.5,4.43,0,30.197
2026-06-07 13:38:00,1.0,576.6,103285,2.0,7,8,-0.32,1.35,-4.22,103.36,-71.75,4.44,0,30.206
2026-06-07 13:39:00,1.06,576.5,108283,2.0,7,8,-0.5,1.55,-4.12,107.74,-68.44,4.43,0,30.195
2026-06-07 13:40:00,0.93,578.2,118919,2.0,7,8,-0.43,1.39,-4.19,107.18,-70.9,4.43,0,30.212
2026-06-07 13:41:00,0.78,580.4,118822,2.0,7,8,-0.26,0.67,-4.54,111.3,-81.04,4.6,0,30.403999999999996
2026-06-07 13:42:00,0.86,580.7,103572,2.0,7,8,-0.37,1.46,-4.22,104.06,-70.4,4.48,0,30.287000000000003
2026-06-07 13:43:00,0.91,579.0,105447,2.0,7,8,-0.55,1.92,-4.09,106.08,-63.92,4.55,0,30.34
2026-06-07 13:44:00,0.9,580.0,111638,2.0,7,8,-0.75,2.18,-3.91,108.94,-59.46,4.54,0,30.34
2026-06-07 13:45:00,0.91,579.7,112033,2.0,7,8,-0.56,1.9,-4.0,106.49,-63.73,4.47,0,30.267
2026-06-07 13:46:00,0.97,577.7,114324,2.0,7,8,-0.51,1.39,-4.31,110.28,-70.99,4.56,0,30.337
2026-06-07 13:47:00,0.9,578.5,115075,2.0,7,8,-0.67,0.27,-4.45,157.82,-80.79,4.51,0,30.295
2026-06-07 13:48:00,0.84,576.5,125428,2.0,7,8,-1.43,1.58,-4.06,132.16,-62.26,4.58,0,30.345
2026-06-07 13:49:00,0.79,572.6,120230,2.0,7,8,-1.47,1.96,-3.96,126.98,-58.24,4.66,0,30.386
2026-06-07 13:50:00,1.02,567.5,106478,2.0,7,8,-1.59,2.22,-3.78,125.63,-54.18,4.67,0,30.345
2026-06-07 13:51:00,1.07,568.5,104034,2.0,7,8,-1.56,2.4,-3.7,123.01,-52.22,4.68,0,30.365
2026-06-07 13:52:00,1.01,568.0,110891,2.0,7,8,-1.63,2.57,-3.54,122.38,-49.26,4.67,0,30.35
2026-06-07 13:53:00,1.0,569.9,100399,2.0,7,8,-1.81,2.72,-3.39,123.6,-46.07,4.71,0,30.409
2026-06-07 13:54:00,1.11,568.5,90372,2.0,7,8,-1.88,2.88,-3.23,123.12,-43.17,4.72,0,30.404999999999998
2026-06-07 13:57:00,0.98,563.9,97362,2.0,7,8,-2.27,3.26,-2.62,124.81,-33.34,4.76,0,30.399
2026-06-07 13:58:00,1.02,564.0,105756,2.0,7,8,-2.27,3.26,-2.62,124.81,-33.34,4.76,0,30.4
2026-06-07 14:00:00,1.13,565.2,123955,2.0,7,8,-2.92,3.26,-0.42,131.87,-5.44,4.4,0,30.052
2026-06-07 14:01:00,1.12,564.8,122226,2.0,7,8,-2.92,3.26,-0.42,131.87,-5.44,4.4,0,30.048000000000002
2026-06-07 14:02:00,1.03,562.3,113493,2.0,7,8,-2.52,2.54,-2.58,134.8,-35.77,4.41,0,30.032999999999998
2026-06-07 14:03:00,1.02,564.2,125053,2.0,7,8,-2.82,2.41,-2.8,139.54,-37.0,4.65,0,30.292
2026-06-07 14:04:00,1.05,562.6,116629,2.0,7,8,-3.26,2.35,-1.97,144.15,-26.12,4.47,0,30.096
2026-06-07 14:05:00,0.8300000000000001,556.4,135556,2.0,7,8,-4.19,1.88,-0.93,155.83,-11.5,4.69,0,30.254
2026-06-07 14:06:00,0.88,540.1,160074,2.0,7,8,-4.71,0.34,-0.81,175.86,-9.72,4.8,0,30.201
2026-06-07 14:07:00,1.12,541.9,139983,2.0,7,8,-4.28,1.56,-1.3,159.93,-15.92,4.74,0,30.159
2026-06-07 14:08:00,1.11,541.6,139980,2.0,7,8,-4.16,1.57,-1.49,159.35,-18.58,4.68,0,30.096
2026-06-07 14:09:00,1.01,547.1,157940,2.0,7,8,-3.72,1.84,-2.02,153.66,-25.92,4.61,0,30.081
2026-06-07 14:10:00,1.01,550.7,140337,2.0,7,8,-3.64,2.16,-2.16,149.28,-27.06,4.75,0,30.257
2026-06-07 14:11:00,1.01,550.9,127554,2.0,7,8,-3.74,2.14,-2.2,150.24,-27.09,4.84,0,30.349
2026-06-07 14:12:00,1.0,548.3,134996,2.0,7,8,-3.94,1.93,-2.07,153.87,-25.31,4.85,0,30.333
2026-06-07 14:13:00,1.03,547.2,123997,2.0,7,8,-3.71,2.49,-2.15,146.11,-25.69,4.96,0,30.432000000000002
2026-06-07 14:14:00,0.9,555.8,115411,2.0,7,8,-3.46,2.34,-2.48,146.01,-30.71,4.86,0,30.418
2026-06-07 14:15:00,0.92,556.3,121241,2.0,7,8,-3.31,2.2,-2.64,146.37,-33.53,4.77,0,30.333
2026-06-07 14:16:00,0.93,557.7,131899,2.0,7,8,-3.1,2.34,-2.76,142.86,-35.42,4.76,0,30.337000000000003
2026-06-07 14:17:00,0.89,558.8,117374,2.0,7,8,-3.2,2.27,-2.82,144.6,-35.69,4.83,0,30.418
2026-06-07 14:18:00,0.93,558.5,119676,2.0,7,8,-2.9,2.16,-3.0,143.33,-39.62,4.7,0,30.285
2026-06-07 14:19:00,0.93,560.4,129098,2.0,7,8,-3.31,1.96,-2.84,149.32,-36.43,4.78,0,30.384
2026-06-07 14:20:00,0.96,553.7,137415,2.0,7,8,-3.27,2.24,-2.6,145.57,-33.32,4.74,0,30.277
2026-06-07 14:21:00,1.03,558.3,130496,2.0,7,8,-3.04,2.46,-2.59,140.97,-33.52,4.69,0,30.273
2026-06-07 14:22:00,1.07,557.9,101531,2.0,7,8,-2.73,3.4,-1.7,128.79,-21.26,4.68,0,30.259
2026-06-07 14:23:00,1.02,567.3,125540,2.0,7,8,-1.27,1.33,-3.83,133.58,-64.32,4.25,0,29.923
2026-06-07 14:24:00,0.93,578.7,119318,2.0,7,8,-1.17,2.09,-3.86,119.16,-58.17,4.55,0,30.337
2026-06-07 14:25:00,0.85,575.9,123955,2.0,7,8,-1.65,1.75,-4.06,133.38,-59.32,4.72,0,30.479
2026-06-07 14:26:00,0.84,573.1,125571,2.0,7,8,-1.77,2.08,-3.74,130.48,-53.86,4.63,0,30.361
2026-06-07 14:27:00,0.9,571.4,118478,2.0,7,8,-1.87,2.46,-3.38,127.28,-47.54,4.58,0,30.293999999999997
2026-06-07 14:28:00,0.9500000000000001,569.9,113924,2.0,7,8,-1.87,2.46,-3.38,127.28,-47.54,4.58,0,30.278999999999996
2026-06-07 14:30:00,1.2,560.6,93697,2.0,7,8,-2.52,3.18,-2.42,128.42,-30.77,4.72,0,30.326
2026-06-07 14:31:00,1.17,561.9,98882,2.0,7,8,-2.45,2.83,-2.99,130.94,-38.64,4.79,0,30.409
2026-06-07 14:32:00,1.06,565.0,115947,2.0,7,8,-2.27,2.16,-3.57,136.4,-48.75,4.75,0,30.4
2026-06-07 14:33:00,0.9,565.3,128721,2.0,7,8,-2.06,2.3,-3.46,131.85,-48.19,4.64,0,30.293
2026-06-07 14:34:00,0.99,570.4,119309,2.0,7,8,-2.3,2.93,-2.62,128.07,-35.14,4.56,0,30.264
2026-06-07 14:35:00,1.17,564.2,109459,2.0,7,8,-2.21,3.01,-2.8,126.26,-36.89,4.67,0,30.311999999999998
2026-06-07 14:36:00,0.93,564.6,107534,2.0,7,8,-2.39,3.13,-2.69,127.36,-34.31,4.77,0,30.416
2026-06-07 14:37:00,1.24,564.5,103194,2.0,7,8,-2.17,3.36,-2.62,122.82,-33.27,4.78,0,30.425
2026-06-07 14:38:00,0.9500000000000001,566.1,101813,2.0,7,8,-1.91,3.21,-2.91,120.73,-37.93,4.73,0,30.391000000000002
2026-06-07 14:39:00,1.01,569.5,108921,2.0,7,8,-1.62,2.71,-3.13,120.8,-44.79,4.45,0,30.145
2026-06-07 14:40:00,1.23,569.5,106485,2.0,7,8,-1.93,2.83,-2.86,124.25,-39.86,4.46,0,30.155
2026-06-07 14:41:00,1.21,571.4,108939,2.0,7,8,-1.45,2.5,-3.26,120.2,-48.47,4.35,0,30.064
2026-06-07 14:42:00,1.15,553.0,105050,2.0,7,8,-3.63,2.81,-0.45,142.27,-5.56,4.61,0,30.14
2026-06-07 14:43:00,1.1,545.2,102655,2.0,7,8,-3.28,3.28,-1.29,135.01,-15.59,4.81,0,30.262
2026-06-07 14:44:00,0.8,561.1,152810,2.0,7,8,-3.09,2.03,-3.08,146.73,-39.79,4.81,0,30.421
2026-06-07 14:45:00,1.18,560.6,134299,2.0,7,8,-3.38,2.83,-1.62,140.06,-20.12,4.7,0,30.306
2026-06-07 14:46:00,1.5899999999999999,558.4,108211,2.0,7,8,-3.26,3.06,-1.65,136.82,-20.24,4.76,0,30.344
2026-06-07 14:47:00,1.28,554.8,106883,2.0,7,8,-3.01,3.5,-0.68,130.69,-8.36,4.66,0,30.208
2026-06-07 14:48:00,1.1,556.2,104783,2.0,7,8,-2.69,3.17,-1.97,130.37,-25.36,4.6,0,30.162
2026-06-07 14:49:00,0.99,568.8,110122,2.0,7,8,-1.74,2.81,-2.59,121.81,-38.06,4.2,0,29.887999999999998
2026-06-07 14:50:00,1.09,581.2,130623,2.0,7,8,-2.33,2.62,-1.09,131.67,-17.34,3.67,0,29.482
2026-06-07 14:51:00,1.4100000000000001,567.9,124904,2.0,7,8,-0.28,1.78,-3.71,98.9,-64.14,4.13,0,29.808999999999997
2026-06-07 14:52:00,0.88,588.5,142755,2.0,7,8,-0.21,0.4,-4.12,117.04,-83.75,4.14,0,30.025
2026-06-07 14:53:00,1.09,583.9,154757,2.0,7,8,-0.92,0.5,-3.78,151.46,-74.5,3.93,0,29.769
2026-06-07 14:54:00,0.96,580.9,132995,2.0,7,8,-1.2,0.91,-4.12,142.87,-69.95,4.38,0,30.189
2026-06-07 14:55:00,0.9500000000000001,582.0,131109,2.0,7,8,-0.6,1.09,-4.01,119.0,-72.77,4.2,0,30.02
2026-06-07 14:56:00,0.77,579.3,132298,2.0,7,8,-1.14,1.36,-3.97,130.14,-65.89,4.34,0,30.133
2026-06-07 14:57:00,0.89,580.1,131869,2.0,7,8,-1.35,1.64,-3.86,129.52,-61.13,4.4,0,30.201
2026-06-07 14:58:00,1.0,580.1,127375,2.0,7,8,-1.35,1.64,-3.86,129.52,-61.13,4.4,0,30.201
2026-06-07 15:00:00,1.0,569.7,106016,2.0,7,8,-1.94,2.1,-3.63,132.74,-51.76,4.63,0,30.326999999999998
2026-06-07 15:01:00,1.0,569.7,106016,2.0,7,8,-2.76,2.69,-2.23,135.8,-30.04,4.45,0,30.147
2026-06-07 15:03:00,1.08,562.3,132095,2.0,7,8,-3.33,2.75,-1.19,140.39,-15.43,4.48,0,30.102999999999998
2026-06-07 15:04:00,1.03,561.9,129848,2.0,7,8,-3.28,3.06,-0.59,136.92,-7.47,4.52,0,30.139
2026-06-07 15:05:00,0.92,560.4,119776,2.0,7,8,-3.2,3.21,-0.56,134.97,-7.03,4.57,0,30.174
2026-06-07 15:06:00,1.22,561.2,108602,2.0,7,8,-3.14,3.19,-1.05,134.53,-13.23,4.6,0,30.212000000000003
2026-06-07 15:07:00,1.19,560.5,107130,2.0,7,8,-3.23,3.08,-0.66,136.33,-8.35,4.51,0,30.115000000000002
2026-06-07 15:08:00,1.21,557.3,110680,2.0,7,8,-3.4,2.87,1.11,139.86,14.05,4.59,0,30.163
2026-06-07 15:09:00,0.92,554.3,105850,2.0,7,8,-3.79,2.91,0.07,142.5,0.8,4.78,0,30.323
2026-06-07 15:10:00,1.19,555.5,100911,2.0,7,8,-3.57,3.04,0.32,139.59,3.86,4.7,0,30.255
2026-06-07 15:11:00,1.25,557.2,111057,2.0,7,8,-3.63,2.59,0.73,144.46,9.34,4.52,0,30.092
2026-06-07 15:12:00,1.2,554.4,115568,2.0,7,8,-3.79,2.43,0.23,147.38,2.95,4.51,0,30.054000000000002
2026-06-07 15:13:00,1.12,558.5,112274,2.0,7,8,-3.54,2.54,0.86,144.32,11.11,4.44,0,30.025000000000002
2026-06-07 15:14:00,1.23,558.2,115410,2.0,7,8,-3.75,2.36,1.35,147.82,16.95,4.63,0,30.212
2026-06-07 15:15:00,1.31,559.8,119565,2.0,7,8,-3.45,2.78,-0.15,141.13,-1.89,4.43,0,30.028
2026-06-07 15:16:00,1.34,561.5,124059,2.0,7,8,-3.33,3.06,-0.71,137.41,-8.9,4.57,0,30.185000000000002
2026-06-07 15:17:00,1.46,563.0,118252,2.0,7,8,-3.02,3.36,-0.35,131.99,-4.39,4.53,0,30.16
2026-06-07 15:18:00,1.57,562.9,109947,2.0,7,8,-2.82,3.5,-0.59,128.88,-7.5,4.53,0,30.159
2026-06-07 15:19:00,1.34,558.8,111745,2.0,7,8,-3.15,3.28,-0.94,133.81,-11.72,4.64,0,30.228
2026-06-07 15:20:00,1.25,557.3,109623,2.0,7,8,-2.72,3.42,-1.25,128.51,-15.98,4.54,0,30.113
2026-06-07 15:21:00,1.26,562.8,111138,2.0,7,8,-2.96,3.26,-1.15,132.29,-14.59,4.55,0,30.178
2026-06-07 15:22:00,1.17,562.7,115540,2.0,7,8,-3.26,2.97,-1.18,137.69,-15.01,4.56,0,30.187
2026-06-07 15:23:00,1.3,559.8,117642,2.0,7,8,-3.58,2.37,-1.4,146.52,-18.08,4.52,0,30.118
2026-06-07 15:24:00,1.2,558.8,136832,2.0,7,8,-3.42,2.94,-1.12,139.32,-13.9,4.64,0,30.228
2026-06-07 15:25:00,1.09,562.6,110621,2.0,7,8,-3.63,2.45,-1.82,146.0,-22.54,4.75,0,30.376
2026-06-07 15:26:00,1.31,559.6,129887,2.0,7,8,-3.61,2.55,-1.27,144.8,-16.06,4.6,0,30.195999999999998
2026-06-07 15:27:00,1.69,562.2,128315,2.0,7,8,-3.16,2.97,-0.4,136.79,-5.28,4.36,0,29.982
2026-06-07 15:28:00,1.43,562.8,127986,2.0,7,8,-3.92,1.29,-2.22,161.74,-28.29,4.69,0,30.318
2026-06-07 15:29:00,1.09,563.6,152981,2.0,7,8,-3.83,0.79,-2.9,168.4,-36.58,4.87,0,30.506
2026-06-07 15:30:00,0.96,561.5,158417,2.0,7,8,-3.44,0.82,-3.31,166.57,-43.1,4.85,0,30.465000000000003
2026-06-07 15:31:00,0.89,563.3,162907,2.0,7,8,-3.35,0.5,-3.46,171.58,-45.6,4.84,0,30.473
2026-06-07 15:32:00,0.92,560.1,165097,2.0,7,8,-4.01,1.8,-1.02,155.85,-13.04,4.51,0,30.110999999999997
2026-06-07 15:33:00,1.1,552.5,142192,2.0,7,8,-4.29,2.03,-0.86,154.69,-10.29,4.83,0,30.354999999999997
2026-06-07 15:34:00,1.19,550.7,117025,2.0,7,8,-4.25,1.47,-1.81,160.95,-21.94,4.84,0,30.347
2026-06-07 15:36:00,1.17,553.8,132677,2.0,7,8,-3.74,2.15,-1.75,150.11,-22.05,4.66,0,30.198
2026-06-07 15:37:00,1.16,553.5,135432,2.0,7,8,-4.21,1.81,-1.6,156.78,-19.24,4.86,0,30.395
2026-06-07 15:38:00,1.12,552.0,148603,2.0,7,8,-4.12,2.14,-0.9,152.5,-10.93,4.73,0,30.25
2026-06-07 15:39:00,1.17,553.7,121844,2.0,7,8,-4.07,2.35,-0.59,150.01,-7.19,4.74,0,30.277
2026-06-07 15:40:00,1.17,553.1,124361,2.0,7,8,-4.31,2.04,-0.51,154.67,-6.05,4.8,0,30.331
2026-06-07 15:41:00,1.07,550.4,140395,2.0,7,8,-4.41,1.79,-0.47,157.9,-5.69,4.78,0,30.284
2026-06-07 15:42:00,1.17,553.2,110103,2.0,7,8,-4.41,1.79,-0.47,157.9,-5.69,4.78,0,30.312
2026-06-07 15:43:00,1.12,551.8,123453,2.0,7,8,-4.72,0.79,-0.15,170.47,-1.82,4.79,0,30.308
2026-06-07 15:45:00,1.16,542.5,127753,2.0,7,8,-4.67,1.21,-0.16,165.46,-1.88,4.82,0,30.245
2026-06-07 15:46:00,1.11,544.6,131780,2.0,7,8,-4.67,1.24,-0.42,165.14,-4.98,4.85,0,30.296
2026-06-07 15:47:00,1.11,545.7,131680,2.0,7,8,-4.75,1.12,-0.1,166.75,-1.19,4.88,0,30.337
2026-06-07 15:48:00,1.08,548.7,126714,2.0,7,8,-4.96,0.91,-0.16,169.66,-1.83,5.05,0,30.537000000000003
2026-06-07 15:49:00,1.01,551.2,126348,2.0,7,8,-5.04,0.67,-0.14,172.45,-1.59,5.09,0,30.602
2026-06-07 15:50:00,1.0,550.6,128771,2.0,7,8,-5.01,0.43,0.18,175.15,2.06,5.03,0,30.536
2026-06-07 15:51:00,1.02,551.2,126760,2.0,7,8,-4.99,0.58,0.17,173.35,1.94,5.03,0,30.542
2026-06-07 15:52:00,1.05,551.0,124745,2.0,7,8,-4.98,0.75,0.49,171.43,5.56,5.06,0,30.569999999999997
2026-06-07 15:53:00,1.08,552.7,115141,2.0,7,8,-4.89,0.53,0.74,173.86,8.52,4.97,0,30.497
2026-06-07 15:54:00,1.01,549.8,125913,2.0,7,8,-4.66,-0.53,1.23,186.51,14.65,4.85,0,30.348
2026-06-07 15:55:00,1.0,547.1,151117,2.0,7,8,-4.63,-0.52,1.3,186.43,15.57,4.84,0,30.311
2026-06-07 15:56:00,1.09,549.1,147747,2.0,7,8,-4.77,-0.54,0.98,186.43,11.58,4.9,0,30.391
2026-06-07 15:57:00,1.04,552.2,168859,2.0,7,8,-4.7,-0.51,1.13,186.19,13.43,4.86,0,30.381999999999998
2026-06-07 15:58:00,1.13,549.1,155688,2.0,7,8,-4.7,-0.51,1.13,186.19,13.43,4.86,0,30.351
2026-06-07 16:02:00,1.0,548.5,178076,2.0,7,8,-4.58,-1.17,0.74,194.37,8.95,4.78,0,30.265
2026-06-07 16:03:00,0.92,551.3,190160,2.0,7,8,-4.58,-1.17,0.74,194.37,8.95,4.78,0,30.293
2026-06-07 16:04:00,1.04,554.8,163784,2.0,7,8,-3.46,-0.02,2.66,180.27,37.53,4.36,0,29.907999999999998
2026-06-07 16:05:00,1.23,557.6,121579,2.0,7,8,-3.39,-0.08,2.79,181.41,39.44,4.39,0,29.966
2026-06-07 16:06:00,1.17,557.5,120318,2.0,7,8,-3.71,0.36,2.37,174.51,32.43,4.41,0,29.985
2026-06-07 16:07:00,1.06,553.5,126925,2.0,7,8,-2.45,2.43,2.12,135.18,31.55,4.05,0,29.585
2026-06-07 16:09:00,1.87,568.6,90578,2.0,7,8,-1.99,3.29,1.96,121.22,26.99,4.32,0,30.006
2026-06-07 16:10:00,1.87,568.7,91062,2.0,7,8,-2.17,3.09,2.13,125.07,29.44,4.33,0,30.017000000000003
2026-06-07 16:11:00,1.8,569.1,96450,2.0,7,8,-1.79,3.24,2.02,118.9,28.71,4.21,0,29.901
2026-06-07 16:12:00,1.6800000000000002,572.5,100372,2.0,7,8,-1.59,3.38,1.91,115.12,27.08,4.2,0,29.925
2026-06-07 16:13:00,1.9,577.2,98992,2.0,7,8,-1.13,3.53,1.79,107.84,25.8,4.11,0,29.881999999999998
2026-06-07 16:14:00,1.8900000000000001,583.2,94014,2.0,7,8,-0.87,3.74,1.52,103.12,21.59,4.12,0,29.952
2026-06-07 16:15:00,1.92,580.5,106530,2.0,7,8,-1.62,3.46,1.33,115.13,19.18,4.05,0,29.855
2026-06-07 16:16:00,1.48,577.8,97800,2.0,7,8,-0.53,3.93,0.62,97.63,8.94,4.01,0,29.787999999999997
2026-06-07 16:17:00,1.5899999999999999,569.2,96538,2.0,7,8,-1.99,3.62,1.11,118.77,15.09,4.28,0,29.972
2026-06-07 16:18:00,1.8,566.5,101432,2.0,7,8,-1.82,3.62,0.86,116.65,12.01,4.14,0,29.805
2026-06-07 16:19:00,1.82,569.1,99955,2.0,7,8,-2.91,2.56,1.06,138.64,15.35,4.02,0,29.711
2026-06-07 16:20:00,1.42,559.3,110410,2.0,7,8,-3.99,1.56,1.05,158.59,13.81,4.41,0,30.003
2026-06-07 16:21:00,1.05,546.5,125913,2.0,7,8,-4.15,1.4,0.57,161.35,7.39,4.42,0,29.884999999999998
2026-06-07 16:22:00,1.11,545.7,129734,2.0,7,8,-4.17,1.37,0.62,161.83,8.01,4.43,0,29.887
2026-06-07 16:23:00,1.1400000000000001,545.4,131351,2.0,7,8,-4.11,1.51,0.78,159.88,10.11,4.45,0,29.904
2026-06-07 16:24:00,1.17,545.4,125793,2.0,7,8,-4.12,1.38,0.9,161.52,11.71,4.43,0,29.884
2026-06-07 16:25:00,1.05,547.6,131426,2.0,7,8,-4.19,1.35,0.74,162.11,9.56,4.46,0,29.936
2026-06-07 16:26:00,1.21,547.3,131064,2.0,7,8,-4.13,1.42,0.76,161.05,9.92,4.43,0,29.903
2026-06-07 16:27:00,1.18,548.1,126084,2.0,7,8,-4.12,1.61,0.37,158.62,4.8,4.44,0,29.921000000000003
2026-06-07 16:28:00,1.11,546.8,137626,2.0,7,8,-4.12,1.61,0.37,158.62,4.8,4.44,0,29.908
2026-06-07 16:31:00,1.16,557.3,112824,0.67,3,8,-2.72,3.13,-0.14,130.99,-1.87,4.15,0,16.423000000000002
2026-06-07 16:32:00,1.22,559.8,119970,0.67,3,8,-2.91,3.1,-0.35,133.17,-4.76,4.26,0,16.558
2026-06-07 16:33:00,1.44,557.6,108637,0.67,3,8,-3.57,1.94,1.11,151.46,15.29,4.22,0,16.496
2026-06-07 16:34:00,1.31,550.7,108443,0.67,3,8,-4.09,1.68,0.96,157.71,12.19,4.53,0,16.737000000000002
2026-06-07 16:35:00,1.1400000000000001,546.2,115657,0.67,3,8,-3.98,2.05,-0.32,152.67,-4.12,4.49,0,16.652
2026-06-07 16:36:00,1.16,545.9,111946,0.67,3,8,-3.76,2.4,1.04,147.43,13.12,4.58,0,16.738999999999997
2026-06-07 16:37:00,1.21,550.1,109943,0.67,3,8,-3.44,2.81,0.43,140.78,5.55,4.47,0,16.671
2026-06-07 16:38:00,1.2,554.9,112448,0.67,3,8,-3.27,3.11,0.0,136.36,-0.03,4.51,0,16.759
2026-06-07 16:39:00,1.15,552.1,104377,0.67,3,8,-3.51,2.8,-0.27,141.42,-3.49,4.5,0,16.721
2026-06-07 16:40:00,0.99,546.5,104592,0.67,3,8,-3.93,2.13,-0.12,151.51,-1.49,4.47,0,16.634999999999998
2026-06-07 16:42:00,1.05,542.9,151248,0.67,3,8,-4.41,1.11,-0.33,165.9,-4.11,4.55,0,16.679
2026-06-07 16:45:00,0.88,543.8,174662,0.67,3,8,-4.3,0.31,-0.98,175.94,-12.75,4.42,0,16.558
2026-06-07 16:46:00,0.97,547.1,187984,0.67,3,8,-4.22,-1.18,-0.17,195.6,-2.2,4.39,0,16.561
2026-06-07 16:47:00,0.91,537.5,154478,0.67,3,8,-4.39,0.63,-0.67,171.87,-8.58,4.48,0,16.555
2026-06-07 16:48:00,1.05,543.7,164925,0.67,3,8,-4.04,0.11,-0.71,178.5,-9.99,4.1,0,16.237000000000002
2026-06-07 16:49:00,1.15,552.1,180696,0.67,3,8,-2.73,1.77,-1.85,147.1,-29.63,3.74,0,15.961
2026-06-07 16:50:00,1.18,563.6,154605,0.67,3,8,-1.57,2.59,-2.2,121.24,-36.03,3.74,0,16.076
2026-06-07 16:51:00,1.1,571.5,140495,0.67,3,8,-1.77,2.6,-1.66,124.3,-27.78,3.56,0,15.975
2026-06-07 16:52:00,1.12,582.2,132758,0.67,3,8,-0.43,2.93,-2.34,98.39,-38.32,3.78,0,16.302
2026-06-07 16:53:00,1.12,580.3,117111,0.67,3,8,-2.13,3.16,-2.08,124.03,-28.64,4.34,0,16.843
2026-06-07 16:54:00,0.99,564.0,114692,0.67,3,8,-2.22,3.04,-2.1,126.17,-29.14,4.31,0,16.65
2026-06-07 16:55:00,0.9500000000000001,562.5,116195,0.67,3,8,-2.44,3.13,-1.98,127.86,-26.57,4.44,0,16.765
2026-06-07 16:56:00,0.9400000000000001,561.1,112667,0.67,3,8,-2.31,3.21,-1.87,125.72,-25.36,4.37,0,16.681
2026-06-07 16:57:00,1.01,562.7,118516,0.67,3,8,-1.74,3.28,-2.06,117.98,-28.99,4.25,0,16.577
2026-06-07 16:58:00,1.0,557.8,108557,0.67,3,8,-2.57,3.26,-1.64,128.25,-21.53,4.47,0,16.747999999999998
2026-06-07 16:59:00,1.0,557.8,108481,0.67,3,8,-2.75,3.18,-1.2,130.9,-15.93,4.37,0,16.648
2026-06-07 17:00:00,1.02,557.2,104007,0.67,3,8,-2.65,3.16,-1.6,130.06,-21.16,4.42,0,16.692
2026-06-07 17:01:00,1.06,562.3,115855,0.67,3,8,-2.3,3.13,-2.09,126.28,-28.35,4.41,0,16.733
2026-06-07 17:02:00,1.04,564.7,113750,0.67,3,8,-2.4,2.55,-1.51,133.36,-23.27,3.81,0,16.157
2026-06-07 17:03:00,1.21,553.8,150508,0.67,3,8,-2.42,1.52,0.75,147.97,14.79,2.96,0,15.198
